"SMILES","CASRN","EXTERNALID","N","NAME","ARTICLEID","PUBMEDID","PAGE","TABLE","logPow","UNIT {logPow}","logBB","UNIT {logBB}","Cbrain/Cblood","UNIT {Cbrain/Cblood}","LogD","UNIT {LogD}","P(BMEC)","UNIT {P(BMEC)}","Kpu(brain)","UNIT {Kpu(brain)}","Kpu(adipose)","UNIT {Kpu(adipose)}","Kpu(bone)","UNIT {Kpu(bone)}","Kpu(heart)","UNIT {Kpu(heart)}","Kpu(kidney)","UNIT {Kpu(kidney)}","Kpu(liver)","UNIT {Kpu(liver)}","Kpu(lungs)","UNIT {Kpu(lungs)}","Kpu(muscle)","UNIT {Kpu(muscle)}","Kpu(pancreas)","UNIT {Kpu(pancreas)}","Kpu(skin)","UNIT {Kpu(skin)}","Kpu(spleen)","UNIT {Kpu(spleen)}","Kpu(stomach)","UNIT {Kpu(stomach)}","Lambda(blood/g)","UNIT {Lambda(blood/g)}","Lambda(brain/g)","UNIT {Lambda(brain/g)}","Lambda(fat/g)","UNIT {Lambda(fat/g)}","Lambda(kidney/g)","UNIT {Lambda(kidney/g)}","Lambda((lungs/g)","UNIT {Lambda((lungs/g)}","Lambda(muscle/g)","UNIT {Lambda(muscle/g)}","Lambda(plasma/g)","UNIT {Lambda(plasma/g)}","Cblood/Cair","UNIT {Cblood/Cair}","Cbrain/Cair","UNIT {Cbrain/Cair}","Cfat/Cair","UNIT {Cfat/Cair}","Cfat/Cblood","UNIT {Cfat/Cblood}","Ckidney/Cblood","UNIT {Ckidney/Cblood}","Ckidney/Cair","UNIT {Ckidney/Cair}","Cliver/Cblood","UNIT {Cliver/Cblood}","Cliver/Cair","UNIT {Cliver/Cair}","Cmuscle/Cair","UNIT {Cmuscle/Cair}","Cmuscle/Cblood","UNIT {Cmuscle/Cblood}","Cwater/Cair","UNIT {Cwater/Cair}","SIF solubility","UNIT {SIF solubility}","Plasma stability","UNIT {Plasma stability}","LogL(water)","UNIT {LogL(water)}","LogL(blood)","UNIT {LogL(blood)}","logPow {measured, converted}","UNIT {logPow}","logBB {measured, converted}","UNIT {logBB}","Cbrain/Cblood {measured, converted}","UNIT {Cbrain/Cblood}","LogD {measured, converted}","UNIT {LogD}","P(BMEC) {measured, converted}","UNIT {P(BMEC)}","Kpu(brain) {measured, converted}","UNIT {Kpu(brain)}","Kpu(adipose) {measured, converted}","UNIT {Kpu(adipose)}","Kpu(bone) {measured, converted}","UNIT {Kpu(bone)}","Kpu(heart) {measured, converted}","UNIT {Kpu(heart)}","Kpu(kidney) {measured, converted}","UNIT {Kpu(kidney)}","Kpu(liver) {measured, converted}","UNIT {Kpu(liver)}","Kpu(lungs) {measured, converted}","UNIT {Kpu(lungs)}","Kpu(muscle) {measured, converted}","UNIT {Kpu(muscle)}","Kpu(pancreas) {measured, converted}","UNIT {Kpu(pancreas)}","Kpu(skin) {measured, converted}","UNIT {Kpu(skin)}","Kpu(spleen) {measured, converted}","UNIT {Kpu(spleen)}","Kpu(stomach) {measured, converted}","UNIT {Kpu(stomach)}","Lambda(blood/g) {measured, converted}","UNIT {Lambda(blood/g)}","Lambda(brain/g) {measured, converted}","UNIT {Lambda(brain/g)}","Lambda(fat/g) {measured, converted}","UNIT {Lambda(fat/g)}","Lambda(kidney/g) {measured, converted}","UNIT {Lambda(kidney/g)}","Lambda((lungs/g) {measured, converted}","UNIT {Lambda((lungs/g)}","Lambda(muscle/g) {measured, converted}","UNIT {Lambda(muscle/g)}","Lambda(plasma/g) {measured, converted}","UNIT {Lambda(plasma/g)}","Cblood/Cair {measured, converted}","UNIT {Cblood/Cair}","Cbrain/Cair {measured, converted}","UNIT {Cbrain/Cair}","Cfat/Cair {measured, converted}","UNIT {Cfat/Cair}","Cfat/Cblood {measured, converted}","UNIT {Cfat/Cblood}","Ckidney/Cblood {measured, converted}","UNIT {Ckidney/Cblood}","Ckidney/Cair {measured, converted}","UNIT {Ckidney/Cair}","Cliver/Cblood {measured, converted}","UNIT {Cliver/Cblood}","Cliver/Cair {measured, converted}","UNIT {Cliver/Cair}","Cmuscle/Cair {measured, converted}","UNIT {Cmuscle/Cair}","Cmuscle/Cblood {measured, converted}","UNIT {Cmuscle/Cblood}","Cwater/Cair {measured, converted}","UNIT {Cwater/Cair}","SIF solubility {measured, converted}","UNIT {SIF solubility}","Plasma stability {measured, converted}","UNIT {Plasma stability}","LogL(water) {measured, converted}","UNIT {LogL(water)}","LogL(blood) {measured, converted}","UNIT {LogL(blood)}","pH","UNIT {pH}","Temperature","UNIT {Temperature}","Equil. Method","Analytical Method","LogP exp Reference","LogP Exp class","Recommended","logPow Method","logPow Buffer","Aq. Phase","Phase Analysed","Tissue","Dataset","Species"
"CNCCC=C1C2=C(CCC3=C1C=CC=C3)C=CC=C2","-","-","182","Nortriptyline","A53","-","-","15.2","4.39","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2455000.0","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"CC1COC2=C(N3CCN(C)CC3)C(F)=CC4=C2N1C=C(C(O)=O)C4=O","-","-","183","Ofloxacin","A53","-","-","15.2","-0.41","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","38.9","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"COC1CC(OC2C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)CC4(CO4)C(=O)C(C)C(O)C(C)C(C)OC(=O)C2C)OC(C)C1O","-","-","184","Oleandomycin","A53","-","-","15.2","1.69","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4898.0","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"C1(C(=O)O)=C(C=CC(N=NC2=CC(C(=O)O)=C(O)C=C2)=C1)O","-","-","185","olsalazine","A53","-","-","15.2","3.94","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","871000.0","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","",""
"C12=C(N(C)C3=C1C=CC=C3)CCC(C2=O)CN4C(=NC=C4)C","-","-","186","ondasetron","A53","-","-","15.2","1.94","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","8710.0","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","",""
"OC1N=C(C2=CC=CC=C2)C3=C(NC1=O)C=CC(Cl)=C3","-","-","187","Oxazepam","A53","-","-","15.2","2.24","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","17380.0","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"CC(C)NCC(O)COC1=C(OCC=C)C=CC=C1","-","-","188","oxprenolol","A53","-","-","15.2","2.51","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","32360.0","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"COC1=CC2=C(C=C1OC)C(CC3=CC(OC)=C(OC)C=C3)=NC=C2","-","-","189","Papaverine","A53","-","-","15.2","2.95","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","89130.0","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"CC(C)(C)NCC(O)COC1=C(C=CC=C1)C2CCCC2","-","-","190","Penbutolol","A53","-","-","15.2","4.62","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4169000.0","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"CC1(C)SC2C(NC(=O)COC3=CC=CC=C3)C(=O)N2C1C(O)=O","-","-","191","Penicillin--V","A53","-","-","15.2","2.09","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","12300.0","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl","-","-","192","Pentachlorophenol","A53","-","-","15.2","5.12","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.318E7","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"CCCC(C)C1(CC)C(=O)NC(=O)NC1=O","-","-","193","Pentobarbitone","A53","-","-","15.2","2.08","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","12020.0","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"OC1CCN(CCCN2C3=C(SC4=C2C=C(C=C4)C#N)C=CC=C3)CC1","-","-","194","Pericyazine","A53","-","-","15.2","3.65","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","446700.0","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"CC(CC1=CC=C(F)C=C1)N(C)CC#C","-","-","195","p-F-Deprenyl","A53","-","-","15.2","3.06","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","114800.0","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"N1=C(C(N=NC2=CC=CC=C2)=CC=C1N)N","-","-","196","Phenazopyridine","A53","-","-","15.2","3.31","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","204200.0","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","",""
"CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2","-","-","197","Phenobarbital","A53","-","-","15.2","1.53","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3388.0","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"OC1=CC=CC=C1","-","-","198","Phenol","A53","-","-","15.2","1.48","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3020.0","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"NC(CC1=CC=CC=C1)C(O)=O","-","-","199","Phenylalanine","A53","-","-","15.2","-1.38","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.169","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"O=C1NC(=O)C(N1)(C2=CC=CC=C2)C3=CC=CC=C3","-","-","200","Phenytoin","A53","-","-","15.2","2.24","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","17380.0","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"NC(CC1=CC=CC=C1)C(=O)NC(CC2=CC=CC=C2)C(O)=O","-","-","201","Phe-Phe","A53","-","-","15.2","-0.63","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","23.44","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"NC(CC1=CC=CC=C1)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CC3=CC=CC=C3)C(O)=O","-","-","202","Phe-Phe-Phe","A53","-","-","15.2","0.02","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","104.7","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"CCC1C(CC2=CN=CN2C)COC1=O","-","-","203","Pilocarpine","A53","-","-","15.2","0.2","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","158.5","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"CC(C)NCC(O)COC1=CC=CC2=C1C=CN2","-","-","204","Pindolol","A53","-","-","15.2","1.83","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","6761.0","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"CN1CCN(CC(=O)N2C3=C(C=CC=C3)C(=O)NC4=C2N=CC=C4)CC1","-","-","205","Pirenzepine","A53","-","-","15.2","0.64","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","436.5","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"CN(C)C(=O)OC1=NC(=NC(C)=C1C)N(C)C","-","-","206","Pirimicarb","A53","-","-","15.2","1.71","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5129.0","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"N1=C(N=C(C=C1OP(=S)(OC)OC)C)N(CC)CC","-","-","207","Pirimiphos--methyl","A53","-","-","15.2","3.27","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","186200.0","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","",""
"CN1C(C(=O)C2=C(C=CC=C2)S1(=O)=O)=C(O)NC3=NC=CC=C3","-","-","208","Piroxicam","A53","-","-","15.2","1.98","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","9550.0","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
"CC(C)NCC(O)COC1=CC(NC(C)=O)=CC=C1","-","-","209","practolol","A53","-","-","15.2","0.76","Log unit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","575.4","% ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","-","","-","","","","","","","","","","","BioByte star",""
